sample_index,bvp
0,-0.09166485690449983
1,-0.556994465122359
2,-0.9628124402153571
3,-1.2643356768651768
4,-1.4357631242955662
5,-1.4729981080725782
6,-1.390983702922904
7,-1.2176072814943366
8,-0.9863016215595367
9,-0.7283471635909634
10,-0.46637960862982586
11,-0.21140438801056044
12,0.03588840989016186
13,0.2806603597675388
14,0.5279372406205295
15,0.7767648576598812
16,1.0160212899677186
17,1.2234278326184722
18,1.3690324818642274
19,1.4220989638246686
20,1.3585232546306925
21,1.167212195336743
22,0.8550327719182538
23,0.44880495627839695
24,-0.007756740996531676
25,-0.46181235191109665
26,-0.8609197513632982
27,-1.1619958354655326
28,-1.3385802570228909
29,-1.3845675514144067
30,-1.3131775322662622
31,-1.1520274410847464
32,-0.9354766821826538
33,-0.6957542858435992
34,-0.45583721605556216
35,-0.22621474950646692
36,-0.005635092326329357
37,0.21451649972733722
38,0.44320145779920705
39,0.6825454307672032
40,0.9228867393708066
41,1.1414843192917639
42,1.3057723126361493
43,1.380733412757681
44,1.338291550787045
45,1.1654647838380934
46,0.8685510302238355
47,0.4732835811687236
48,0.021817137429225145
49,-0.43366719747736937
50,-0.8398990017590844
51,-1.1517708745784585
52,-1.3402851319534064
53,-1.3973103234459288
54,-1.3350617997586356
55,-1.180495380870181
56,-0.9668225595730583
57,-0.7249387676906633
58,-0.47726178873567243
59,-0.23510478458578474
60,0.0004408628742637935
61,0.23460469995266264
62,0.47304439487053884
63,0.7158424659260447
64,0.9533434879080961
65,1.1647899567872775
66,1.3205322576113774
67,1.3882194533999561
68,1.3411630850588077
69,1.1658976363310696
70,0.8673467089253929
71,0.4706299815126859
72,0.018289370130930644
73,-0.43681638668239015
74,-0.8411383419374184
75,-1.1502392144633213
76,-1.3363185356208176
77,-1.3919395279670128
78,-1.3294520168577968
79,-1.1760039736510846
80,-0.9651454481927818
81,-0.7278306143335934
82,-0.4858474712447266
83,-0.2490769766920878
84,-0.01681218969122533
85,0.21735900261513197
86,0.45903019098945624
87,0.707207788898068
88,0.9506506157928919
89,1.1670950434683718
90,1.3260052003015081
91,1.3946623428274052
92,1.346168067661043
93,1.1671624935883478
94,0.8632926943825052
95,0.46095422660830027
96,0.004244724454630701
97,-0.4525061257613186
98,-0.8547994603974788
99,-1.15826934393011
100,-1.3364281302467487
101,-1.383756505053631
102,-1.3140766772717232
103,-1.1552116624636535
104,-0.9410266495776572
105,-0.7027873611240737
106,-0.46251043450184604
107,-0.2300617625967509
108,-0.0043169613647968015
109,0.22224757458530933
110,0.4569093133493526
111,0.6999984982267251
112,0.9404534186737803
113,1.1552076531916358
114,1.3127596008766627
115,1.3802318260026403
116,1.3316830348536979
117,1.1549739200482654
118,0.8560368925233618
119,0.46027508708859677
120,0.010336673535571087
121,-0.44048747337769845
122,-0.8385283428536783
123,-1.1404733736203854
124,-1.3207054637615083
125,-1.3738541516405354
126,-1.3131695605018225
127,-1.1652400557225349
128,-0.9619525440886603
129,-0.731962621926299
130,-0.494760019200785
131,-0.2590376833365169
132,-0.024479759615622133
133,0.21431504678241806
134,0.46220425622433925
135,0.7174803579799608
136,0.9678663735848995
137,1.1899582356330638
138,1.3521022359429336
139,1.4203637617720273
140,1.3668118645118021
141,1.1782394057879069
142,0.8622541881496163
143,0.4479452367369654
144,-0.018894245869308147
145,-0.48371029097272566
146,-0.892316130764355
147,-1.1999687938572663
148,-1.3789132270609321
149,-1.4224878236382295
150,-1.3443128020420547
151,-1.1728009208007413
152,-0.9431530760278186
153,-0.6889308277347362
154,-0.43465981338019244
155,-0.19189438906106165
156,0.039539978316159755
157,0.26657068564979775
158,0.496467114097039
159,0.7303719502158772
160,0.9587020253388985
161,1.1603805907662197
162,1.3062054620198418
163,1.365236345417335
164,1.312463201339446
165,1.1357974331588558
166,0.8406690362061578
167,0.45130717760394745
168,0.008297387005761638
169,-0.4377125718394068
170,-0.8350365561709989
171,-1.1403912468541735
172,-1.3264438876395357
173,-1.3855821385020353
174,-1.329007962907062
175,-1.181775314871994
176,-0.9754056332471015
177,-0.739990800331356
178,-0.4976575049397365
179,-0.25918866283333664
180,-0.024709444886602195
181,0.21212369168077846
182,0.45769966907580323
183,0.7118601364770263
184,0.9635773669633534
185,1.1899652943878698
186,1.3588612763037689
187,1.4351971914019042
188,1.3899339855306323
189,1.2086362149963263
190,0.8970174867442833
191,0.4822663151000334
192,0.009882080070693612
193,-0.4637910460638075
194,-0.8820085639256521
195,-1.198212759559263
196,-1.3839848923537488
197,-1.4329529634726637
198,-1.3597477813886858
199,-1.1940127337551936
200,-0.9715758481378413
201,-0.7253985014932994
202,-0.47835546901358894
203,-0.23992595286013635
204,-0.0078076511538164375
205,0.22650921315898206
206,0.47031498431438484
207,0.7229865385038117
208,0.9722340941752002
209,1.1940848929686663
210,1.3564618166095295
211,1.4257656810558028
212,1.374942938067618
213,1.1911187083009986
214,0.8809533262165292
215,0.47189009645753016
216,0.008486751741044234
217,-0.4552543194163205
218,-0.8654844963376325
219,-1.1778500235393181
220,-1.3647495390083613
221,-1.4189668882096729
222,-1.3529169224097366
223,-1.193735320915332
224,-0.9754416370918112
225,-0.7302899987391724
226,-0.48163046690096883
227,-0.24037571089272763
228,-0.005960224879710145
229,0.22897167759782994
230,0.47165575043782987
231,0.7222495832707987
232,0.9692899372096183
233,1.1889641677422547
234,1.348694937527785
235,1.4146055000465987
236,1.3603502237043577
237,1.1744283603987238
238,0.8646510296770158
239,0.4587941244065335
240,0.0008800717202032938
241,-0.4561194795335555
242,-0.8596824636279162
243,-1.1670270766564668
244,-1.351805963749428
245,-1.4072159718475674
246,-1.3452719189355344
247,-1.1918428092522375
248,-0.9788049176379551
249,-0.7361630296263313
250,-0.48621773087555037
251,-0.24076216375448906
252,-0.0015657452644114167
253,0.23618750249276083
254,0.4782797007529327
255,0.724976987676094
256,0.96592569679258
257,1.1790438541255912
258,1.33415663121139
259,1.3996666611108672
260,1.3500723874544915
261,1.1728063331303642
262,0.8732303456030296
263,0.47644347655257024
264,0.02466588475845761
265,-0.4296962124481906
266,-0.8337245571589161
267,-1.1438530066356485
268,-1.3330780595445624
269,-1.3940691240014311
270,-1.3381102736502661
271,-1.190331218223929
272,-0.9825392909312568
273,-0.7451893103291028
274,-0.5004106776280861
275,-0.2586413643627123
276,-0.019884057556465135
277,0.22150755823375362
278,0.4703349068635432
279,0.7244481054312584
280,0.97100603117529
281,1.1863462632538915
282,1.3395902284266394
283,1.3990458534245227
284,1.3400373303294884
285,1.1522410018346165
286,0.8440154076257309
287,0.44257655544792046
288,-0.009399178992604132
289,-0.46031152610642134
290,-0.8585504058861658
291,-1.1616547892336728
292,-1.343240686664192
293,-1.3962705825146822
294,-1.3323236597948747
295,-1.1769003857481581
296,-0.9619819056246747
297,-0.7182588209182192
298,-0.46886655688711665
299,-0.22565291929138587
300,0.010967149332182277
301,0.24777818322800949
302,0.4914335195697763
303,0.7415183734272359
304,0.9866823104668258
305,1.2041083840952076
306,1.362217318103588
307,1.4271326365466863
308,1.3715485582203784
309,1.1826502515027433
310,0.8669485430076922
311,0.4514560365358782
312,-0.01929983225698012
313,-0.4904400900768426
314,-0.9066326444651878
315,-1.2221946620535262
316,-1.4088581929217172
317,-1.4594774749534096
318,-1.3870055051199623
319,-1.2190564526880106
320,-0.9897390685768231
321,-0.7313121596860673
322,-0.4676530325335848
323,-0.21105211208914157
324,0.03679678976204395
325,0.2804923949700965
326,0.5251389215389104
327,0.770605964065061
328,1.007158390065341
329,1.213926924155748
330,1.3614523922884827
331,1.4180117800343544
332,1.3577657816776525
333,1.1684719955560572
334,0.8567356910893682
335,0.44918371693264053
336,-0.010843617546770113
337,-0.47036643872315625
338,-0.8762069517030296
339,-1.184569646013639
340,-1.368326960336111
341,-1.4205733023810379
342,-1.3539125091780027
343,-1.1954444568730163
344,-0.9787161858636877
345,-0.7349214570860267
346,-0.48576139506848515
347,-0.24041767361179966
348,0.0023512178854873597
349,0.2484689329857115
350,0.5017963602940242
351,0.7585882266328678
352,1.0045127550903856
353,1.215227840788185
354,1.3605218849252012
355,1.4103177654529295
356,1.341035455851962
357,1.1422522093732792
358,0.8224387055518309
359,0.4105309954824965
360,-0.04806674754306538
361,-0.4994659013222754
362,-0.8912507854766545
363,-1.182102212941453
364,-1.348489017455776
365,-1.3869840858453777
366,-1.3121361489952537
367,-1.1510538136871555
368,-0.9361669587360498
369,-0.6973455867071884
370,-0.45540154365498875
371,-0.2193918540459787
372,0.011644079579406282
373,0.24397440196016024
374,0.4832480455654114
